Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"MEL200_T276_DISP08","DB0083,D1086",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315AV700SV","DB0024,W0630",Word,1,R/W,1000,,,,,,,,,,"CIP frem  setpunkter",
"MEL200_T276_DISP07","DB0083,D1082",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_STEPTIME80","DB0089,W0588",Word,1,R/W,1000,,,,,,,,,,"Tid for damp tilsætning",
"MEL200_T276_DISP06","DB0083,D1078",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315AV701SV","DB0024,W0644",Word,1,R/W,1000,,,,,,,,,,"CIP fordeling  setpunkter",
"MEL200_T276_DISP05","DB0083,D1074",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_STEPTIME60","DB0089,W0586",Word,1,R/W,1000,,,,,,,,,,"Tid for salt tilsætning",
"MEL200_T276_DISP04","DB0083,D1070",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315AV750SV","DB0024,W0658",Word,1,R/W,1000,,,,,,,,,,"CIP retur fra mixer  setpunkter",
"MEL200_T276_DISP03","DB0083,D1066",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_STEPTIME50","DB0089,W0584",Word,1,R/W,1000,,,,,,,,,,"Tid for fyldning",
"MEL200_T276_DISP02","DB0083,D1062",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315AV900SV","DB0024,W0728",Word,1,R/W,1000,,,,,,,,,,"Damp til mixer  setpunkter",
"MEL200_T276_DISP01","DB0083,D1058",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_STEPTIME40","DB0089,D0602",DWord,1,R/W,1000,,,,,,,,,,"Mixetid flavor",
"MEL200_T276_DATABLOCK","DB0083,W1044",Word,1,R/W,1000,,,,,,,,,,"Datablok tank 276",
"315AV901SV","DB0024,W0672",Word,1,R/W,1000,,,,,,,,,,"Dræn af kølekappe mixer  setpunkter",
"MEL200_T251_VTUDVEJ","DB0083,D1004",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank udvejning",
"MX325_RP_STEPTIME30","DB0089,W0582",Word,1,R/W,1000,,,,,,,,,,"Tid for kappevarme",
"MEL200_T251_VTKONTROL","DB0083,D1000",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank kontrol",
"315AV960SV","DB0024,W0742",Word,1,R/W,1000,,,,,,,,,,"Isvand retur til mixer  setpunkter",
"MEL200_T251_RVAREID","DB0083,D0996",DWord,1,R/W,1000,,,,,,,,,,"RåvareID tank 251",
"MEL200_T251_DISP09","DB0083,D1040",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MEL200_T251_DISP08","DB0083,D1036",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315AV961SV","DB0024,W0756",Word,1,R/W,1000,,,,,,,,,,"Isvand frem til mixer  setpunkter",
"MEL200_T251_DISP07","DB0083,D1032",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MEL200_T251_DISP06","DB0083,D1028",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MEL200_T251_DISP05","DB0083,D1024",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315CV900FV","DB0054,D0020",DWord,1,R/W,1000,,,,,,,,,,"Damp til Mixer 315 setpunkter",
"MEL200_T251_DISP04","DB0083,D1020",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX335_MP_TIDSKIFTVENTILTOMNING","DB0150,W0690",Word,1,R/W,1000,,,,,,,,,,"Tid ventilskift tomning",
"SVS670_L9_BATCHLINIEIDB","DB0151,W0312",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"MEL200_T251_DISP03","DB0083,D1016",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_L9_BATCHLINIEIDA","DB0151,W0310",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"315FT400FV","DB0048,D2480",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MEL200_T251_DISP02","DB0083,D1012",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_SODAON","DB0089,D0330",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on tilsætning soda",
"MX325_RP_SODAOFF","DB0089,D0334",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off tilsætning soda",
"MX325_RP_SALTON","DB0089,D0306",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on tilsætning salt",
"315FT400SV","DB0047,W0496",Word,1,R/W,1000,,,,,,,,,,"Flow ventilation setpunkter",
"MEL200_T251_DISP01","DB0083,D1008",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_SALTOFF","DB0089,D0310",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off tilsætning salt",
"MEL200_T251_DATABLOCK","DB0083,W0994",Word,1,R/W,1000,,,,,,,,,,"Datablok tank 251",
"315GS100SV","DB0024,W2100",Word,1,R/W,1000,,,,,,,,,,"Frigiv lågekontakt 315GS100  setpunkter",
"MEL200_T250_VTUDVEJ","DB0083,D0954",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank udvejning",
"MX325_RP_REVSODAPEED","DB0089,D0758",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed tilsætning soda rever",
"MEL200_T250_VTKONTROL","DB0083,D0950",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank kontrol",
"315GS101SV","DB0034,W0710",Word,1,R/W,1000,,,,,,,,,,"Sigte i drift Mixer 315 setpunkter",
"MEL200_T250_RVAREID","DB0083,D0946",DWord,1,R/W,1000,,,,,,,,,,"RåvareID tank 250",
"MX325_RP_REVSODAON","DB0089,W0754",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on tilsætning soda reverse",
"MEL200_T250_DISP09","DB0083,D0990",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315GS102SV","DB0034,W0720",Word,1,R/W,1000,,,,,,,,,,"Sigte installeret Mixer 315 setpunkter",
"MEL200_T250_DISP08","DB0083,D0986",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_REVSODAOFF","DB0089,W0756",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off tilsætning soda reverse",
"MEL200_T250_DISP07","DB0083,D0982",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315GS103SV","DB0034,W0730",Word,1,R/W,1000,,,,,,,,,,"Sikkerhedskreds tømning ok Mixer 315 set",
"MEL200_T250_DISP06","DB0083,D0978",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_REVSALTPEED","DB0089,D0734",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed tilsætning salt rever",
"MEL200_T250_DISP05","DB0083,D0974",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315GS170SV","DB0034,W0080",Word,1,R/W,1000,,,,,,,,,,"CIP retur mixer setpunkter",
"MEL200_T250_DISP04","DB0083,D0970",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_REVSALTON","DB0089,W0730",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on tilsætning salt reverse",
"MEL200_T250_DISP03","DB0083,D0966",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315M101SV","DB0024,W4228",Word,1,R/W,1000,,,,,,,,,,"Start ventilator Mixer 315  setpunkter",
"MEL200_T250_DISP02","DB0083,D0962",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_REVSALTOFF","DB0089,W0732",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off tilsætning salt reverse",
"MEL200_T250_DISP01","DB0083,D0958",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315M400SV","DB0024,W2730",Word,1,R/W,1000,,,,,,,,,,"Start udsugning Mixer 315  setpunkter",
"MEL200_T250_DATABLOCK","DB0083,W0944",Word,1,R/W,1000,,,,,,,,,,"Datablok tank 250",
"276WT100FV","DB0048,D1320",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"SVS670_L9_BATCHLINIEID","DB0151,D0310",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Batch linie ID",
"MEL200_T249_VTUDVEJ","DB0083,D0904",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank udvejning",
"SVS670_L9_AKTUELMAENGDE","DB0151,D0326",DWord,1,R/W,1000,,,,,,,,,,"Linie 9 Aktuel indvejet mængde",
"315NH180FV","DB0048,D0240",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_RP_REVPROCSPEED","DB0089,D0766",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed processperiode revers",
"MX325_RP_REVPROCON","DB0089,W0762",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on processperiode reverse",
"MX325_RP_REVPROCOFF","DB0089,W0764",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off processperiode reverse",
"MX325_RP_REVPASTSPEED","DB0089,D0750",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed Pasteruisering revers",
"315NH180SV","DB0047,W0048",Word,1,R/W,1000,,,,,,,,,,"NH3 måling Mixer 315 setpunkter",
"MEL200_T249_VTKONTROL","DB0083,D0900",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank kontrol",
"MX325_RP_REVPASTON","DB0089,W0746",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on Pasteruisering reverse",
"MEL200_T249_RVAREID","DB0083,D0896",DWord,1,R/W,1000,,,,,,,,,,"RåvareID tank 249",
"315P900SV","DB0024,W0014",Word,1,R/W,1000,,,,,,,,,,"Cirk. Pumpe Mixer 315  setpunkter",
"MEL200_T249_DISP09","DB0083,D0940",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX305_RCPB","DB0081,W0006",Word,1,R/W,1000,,,,,,,,,,"Recept id for batch high word",
"MX325_RP_REVPASTOFF","DB0089,W0748",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off Pasteruisering reverse",
"SVS670_L8_STATUS","DB0151,W0300",Word,1,R/W,1000,,,,,,,,,,"Linie 8 Receptlinie status",
"SVS670_L8_RVAREID","DB0151,D0302",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 RåvareID",
"SVS670_L8_RECEPTMAENGDE","DB0151,D0288",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Recept mængde",
"SVS670_MP_SOVS_ST1501","DB0151,D0496",DWord,1,R/W,1000,,,,,,,,,,"Tid for luftskub til mixer 335",
"MX305_RP_DAMPHYSTOP","DB0081,D0440",DWord,1,R/W,1000,,,,,,,,,,"Hysterese høj damptilsætning",
"SVS670_L8_RECEPTFORDELING","DB0151,D0284",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Fordeling for receptlinie",
"SVS670_L8_OPERATOERMAENGDE","DB0151,D0292",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Operatør mængde",
"SVS670_L8_DOSSTED","DB0151,W0306",Word,1,R/W,1000,,,,,,,,,,"Linie 8 Doseringssted",
"SVS670_RCPID","DB0151,D0004",DWord,1,R/W,1000,,,,,,,,,,"Recept ID for indlæst recept",
"MX305_RP_DAMPOFF","DB0081,D0318",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off damp injektion",
"276M100SV","DB0024,W1778",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 276  setpunkter",
"MX305_RP_DAMPON","DB0081,D0314",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on damp injektion",
"MX335_MP_TIMERS70","DB0150,D0650",DWord,1,R/W,1000,,,,,,,,,,"Overvågningstid for damp",
"MX305_RP_DAMPSPEED","DB0081,D0270",DWord,1,R/W,1000,,,,,,,,,,"Hastighed damp injektion 3xxSC100",
"MEL200_T249_DISP08","DB0083,D0936",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"255M100SV","DB0024,W1764",Word,1,R/W,1000,,,,,,,,,,"Udtræk under silo 246-251  setpunkter",
"MX305_RP_DAMPTEMP","DB0081,D0274",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. Damp injektion",
"MX325_RP_REVKOEL2SPEED","DB0089,D0774",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed køling 2 reverse",
"MEL200_T249_DISP07","DB0083,D0932",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315PS190SV","DB0034,W0460",Word,1,R/W,1000,,,,,,,,,,"Tryksikring mixer 315 setpunkter",
"MEL200_T249_DISP06","DB0083,D0928",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX335_MP_UDLMG","DB0150,D0646",DWord,1,R/W,1000,,,,,,,,,,"Udleverings mængde",
"SVS670_L8_DISP1","DB0151,W0308",Word,1,R/W,1000,,,,,,,,,,"Linie 8 Disponibel",
"MEL200_T249_DISP05","DB0083,D0924",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_L8_BATCHLINIEIDB","DB0151,W0282",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"315PT400FV","DB0048,D2440",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_RP_REVKOEL2ON","DB0089,W0770",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on køling 2 reverse",
"MX325_RP_REVKOEL2OFF","DB0089,W0772",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off køling 2 reverse",
"MX325_RP_REVKOEL1SPEED","DB0089,D0742",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed køling 1 reverse",
"MX325_RP_REVKOEL1ON","DB0089,W0738",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on køling 1 reverse",
"315PT400SV","DB0047,W0488",Word,1,R/W,1000,,,,,,,,,,"Tryk ventilation setpunkter",
"MEL200_T249_DISP04","DB0083,D0920",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_REVKOEL1OFF","DB0089,W0740",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off køling 1 reverse",
"MEL200_T249_DISP03","DB0083,D0916",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315SC100AFV","DB0054,D0100",DWord,1,R/W,1000,,,,,,,,,,"AO for VLT Mixer 315 setpunkter",
"MX325_RP_REVFYLDSPEED","DB0089,D0726",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed fyldning reverse",
"MEL200_T249_DISP02","DB0083,D0912",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MEL200_T249_DISP01","DB0083,D0908",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"315SC100FV","DB0068,D0000",DWord,1,R/W,1000,,,,,,,,,,"Splitrange controler mixer 315",
"315SC100SV","DB0024,W1974",Word,1,R/W,1000,,,,,,,,,,"VLT Mixer 315  setpunkter",
"MEL200_T249_DATABLOCK","DB0083,W0894",Word,1,R/W,1000,,,,,,,,,,"Datablok tank 249",
"MX325_RP_REVFYLDON","DB0089,W0722",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on fyldning reverse",
"MEL200_T248_VTUDVEJ","DB0083,D0854",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank udvejning",
"315SC400AFV","DB0054,D0360",DWord,1,R/W,1000,,,,,,,,,,"AO for VLT Ventilation 315 setpunkter",
"MX325_RP_REVFYLDOFF","DB0089,W0724",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off fyldning reverse",
"MEL200_T248_VTKONTROL","DB0083,D0850",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank kontrol",
"MEL200_T248_RVAREID","DB0083,D0846",DWord,1,R/W,1000,,,,,,,,,,"RåvareID tank 248",
"315SC400SV","DB0024,W4326",Word,1,R/W,1000,,,,,,,,,,"VLT Ventilation 315  setpunkter",
"MEL200_T248_DISP09","DB0083,D0890",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_L8_BATCHLINIEIDA","DB0151,W0280",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"SVS670_L8_BATCHLINIEID","DB0151,D0280",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Batch linie ID",
"SVS670_L8_AKTUELMAENGDE","DB0151,D0296",DWord,1,R/W,1000,,,,,,,,,,"Linie 8 Aktuel indvejet mængde",
"MX305_RP_DAMPTID","DB0081,D0278",DWord,1,R/W,1000,,,,,,,,,,"Tid damp injektion",
"251WT100SV","DB0047,W0256",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 12 setpunkter",
"SVS670_L7_STATUS","DB0151,W0270",Word,1,R/W,1000,,,,,,,,,,"Linie 7 Receptlinie status",
"SVS670_L7_RVAREID","DB0151,D0272",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 RåvareID",
"SVS670_L7_RECEPTMAENGDE","DB0151,D0258",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Recept mængde",
"MX335_MP_VAC_BVALVE_TIME","DB0081,D0200",DWord,1,R/W,1000,,,,,,,,,,"Mixer 335 vacuum transport bottom valve",
"MX335_MP_VAC_EMPTYINGTIME","DB0081,D0204",DWord,1,R/W,1000,,,,,,,,,,"Mixer 335 vacuum transport emptying time",
"MX335_MP_VAC_STARTDELAY","DB0081,D0208",DWord,1,R/W,1000,,,,,,,,,,"Mixer 335 vacuum transport start delay t",
"MX335_MP_VAC_TRPTIME","DB0081,D0196",DWord,1,R/W,1000,,,,,,,,,,"Mixer 335 vacuum transport time",
"251WT100FV","DB0048,D1280",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"SVS670_RP_AKTUELLINIE","DB0151,D0020",DWord,1,R/W,1000,,,,,,,,,,"Aktiv afviklet linie",
"MEL200_T248_DISP08","DB0083,D0886",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX305_RP_DELBATCH","DB0081,D0606",DWord,1,R/W,1000,,,,,,,,,,"Batch størrelse",
"SVS670_RP_AKTUELMAENGDE","DB0151,D0056",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Aktuel indvejet mængde",
"SVS670_L7_RECEPTFORDELING","DB0151,D0254",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Fordeling for receptlinie",
"SVS670_L7_OPERATOERMAENGDE","DB0151,D0262",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Operatør mængde",
"SVS670_L7_DOSSTED","DB0151,W0276",Word,1,R/W,1000,,,,,,,,,,"Linie 7 Doseringssted",
"MX305_RP_FLOFF","DB0081,D0406",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off Tilsætning flavour",
"251M100SV","DB0024,W1750",Word,1,R/W,1000,,,,,,,,,,"Udtræk silo 251  setpunkter",
"SVS670_L7_DISP1","DB0151,W0278",Word,1,R/W,1000,,,,,,,,,,"Linie 7 Disponibel",
"SVS670_L7_BATCHLINIEIDB","DB0151,W0252",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID high word",
"SVS670_L7_BATCHLINIEIDA","DB0151,W0250",Word,1,R/W,1000,,,,,,,,,,"Linie 10 Batch linie ID low word",
"MX305_RP_FLON","DB0081,D0402",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on Tilsætning flavour",
"MX335_MP_VAEGT_AFV_MEL","DB0150,D0682",DWord,1,R/W,1000,,,,,,,,,,"Max vægtafvigelse på overført mel",
"MX305_RP_FLSPEED","DB0081,D0394",DWord,1,R/W,1000,,,,,,,,,,"Hastighed Tilsætning flavour 3xxSC100",
"250WT100SV","DB0047,W0248",Word,1,R/W,1000,,,,,,,,,,"Vejetransmitter silo 11 setpunkter",
"MX335_MP_WEIGHTSLUTTOM","DB0150,D0184",DWord,1,R/W,1000,,,,,,,,,,"Mixervægt for start sluttømning",
"MX335_MÆNGDE","DB0150,D0008",DWord,1,R/W,1000,,,,,,,,,,"Batch mængde",
"MEL200_T248_DISP07","DB0083,D0882",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX335_RCPA","DB0150,W0004",Word,1,R/W,1000,,,,,,,,,,"Recept id for batch low word",
"MX335_RCPB","DB0150,W0006",Word,1,R/W,1000,,,,,,,,,,"Recept id for batch high word",
"250WT100FV","DB0048,D1240",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"SVS670_L7_BATCHLINIEID","DB0151,D0250",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Batch linie ID",
"MEL200_T248_DISP06","DB0083,D0878",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_L7_AKTUELMAENGDE","DB0151,D0266",DWord,1,R/W,1000,,,,,,,,,,"Linie 7 Aktuel indvejet mængde",
"315TT100FV","DB0048,D0080",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_RP_REVFLAVPEED","DB0089,D0782",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 Hastighed tilsætning flavour re",
"MX325_RP_REVFLAVON","DB0089,W0778",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid on tilsætning flavour rever",
"MX325_RP_REVFLAVOFF","DB0089,W0780",Word,1,R/W,1000,,,,,,,,,,"3xxSC100 Tid off tilsætning flavour reve",
"MX325_RP_OPVARMTEMP","DB0089,D0250",DWord,1,R/W,1000,,,,,,,,,,"Temp. Opvarming af kappe før fyldning",
"315TT100SV","DB0047,W0016",Word,1,R/W,1000,,,,,,,,,,"Mixer 315 setpunkter",
"MEL200_T248_DISP05","DB0083,D0874",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_RP_BATCHLINIEID","DB0151,D0040",DWord,1,R/W,1000,,,,,,,,,,"Aktuel Batch linie ID",
"SVS670_L6_STATUS","DB0151,W0240",Word,1,R/W,1000,,,,,,,,,,"Linie 6 Receptlinie status",
"MEL200_T248_DISP04","DB0083,D0870",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_L6_RVAREID","DB0151,D0242",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 RåvareID",
"315TT500FV","DB0048,D0280",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_RP_NH3DELAYTID","DB0089,D0338",DWord,1,R/W,1000,,,,,,,,,,"Delaytid start NH3 måling",
"MX325_RP_NH3","DB0089,D0594",DWord,1,R/W,1000,,,,,,,,,,"Setpunkt for NH3",
"315TT500SV","DB0047,W0056",Word,1,R/W,1000,,,,,,,,,,"Sterilisering af procesvand setpunkter",
"MEL200_T248_DISP03","DB0083,D0866",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX305_RP_FLTEMP","DB0081,D0398",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. Tilsætning flavour",
"SVS670_L6_RECEPTMAENGDE","DB0151,D0228",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Recept mængde",
"MEL200_T248_DISP02","DB0083,D0862",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"SVS670_L6_RECEPTFORDELING","DB0151,D0224",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Fordeling for receptlinie",
"315TT900FV","DB0048,D0360",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_RP_MIXTEMP","DB0089,D0346",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. holde periode",
"MX325_RP_MIXSPEED","DB0089,D0342",DWord,1,R/W,1000,,,,,,,,,,"Hastighed holde periode 3xxSC100",
"315TT900SV","DB0047,W0072",Word,1,R/W,1000,,,,,,,,,,"Vandkreds Mixer 315 setpunkter",
"MEL200_T248_DISP01","DB0083,D0858",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MEL200_T248_DATABLOCK","DB0083,W0844",Word,1,R/W,1000,,,,,,,,,,"Datablok tank 248",
"SVS670_RP_BATCHLINIEIDA","DB0151,W0040",Word,1,R/W,1000,,,,,,,,,,"Linie Batch linie ID low word",
"SVS670_L6_OPERATOERMAENGDE","DB0151,D0232",DWord,1,R/W,1000,,,,,,,,,,"Linie 6 Operatør mængde",
"MEL200_T247_VTUDVEJ","DB0083,D0804",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank udvejning",
"MX325_RP_MIXON","DB0089,D0350",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on holde periode",
"MEL200_T247_VTKONTROL","DB0083,D0800",DWord,1,R/W,1000,,,,,,,,,,"Holdevægt tank kontrol",
"315WT100DOSV","DB0024,W2898",Word,1,R/W,1000,,,,,,,,,,"Kalibrering mixer 315 vægt  setpunkter",
"MEL200_T247_RVAREID","DB0083,D0796",DWord,1,R/W,1000,,,,,,,,,,"RåvareID tank 247",
"SVS670_L6_DOSSTED","DB0151,W0246",Word,1,R/W,1000,,,,,,,,,,"Linie 6 Doseringssted",
"315WT100FV","DB0048,D0160",DWord,1,R/W,1000,,,,,,,,,,"Float settings",
"MX325_RP_MIXOFF","DB0089,D0354",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off holde periode",
"MX325_RP_KØL3TEMP","DB0089,D0414",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 3. afkølning",
"MX325_RP_KØL3SPEED","DB0089,D0410",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 3. afkølning 3xxSC100",
"MX325_RP_KØL2TEMP","DB0089,D0370",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 2. afkølning",
"315WT100SV","DB0047,W0032",Word,1,R/W,1000,,,,,,,,,,"Mixer 315 setpunkter",
"MEL200_T247_DISP09","DB0083,D0840",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_KØL2SPEED","DB0089,D0366",DWord,1,R/W,1000,,,,,,,,,,"Hastighed 2. afkølning 3xxSC100",
"MEL200_T247_DISP08","DB0083,D0836",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_KØL2ON","DB0089,D0374",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid on 2. afkølning",
"MEL200_T247_DISP07","DB0083,D0832",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"325AV100MSV","DB0034,W0390",Word,1,R/W,1000,,,,,,,,,,"Bundventil mixer Midt setpunkter",
"MEL200_T247_DISP06","DB0083,D0828",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"325AV100SV","DB0024,W2632",Word,1,R/W,1000,,,,,,,,,,"Bundventil mixer  setpunkter",
"MEL200_T247_DISP05","DB0083,D0824",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_KØL2OFF","DB0089,D0378",DWord,1,R/W,1000,,,,,,,,,,"3xxSC100 tid off 2. afkølning",
"MEL200_T247_DISP04","DB0083,D0820",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"325AV101SV","DB0024,W2646",Word,1,R/W,1000,,,,,,,,,,"Indløb til mixer  setpunkter",
"MEL200_T247_DISP03","DB0083,D0816",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"MX325_RP_KØL1TEMP","DB0089,D0286",DWord,1,R/W,1000,,,,,,,,,,"Produkttemp. 1. afkølning",
"MEL200_T247_DISP02","DB0083,D0812",DWord,1,R/W,1000,,,,,,,,,,"Disponibel",
"325AV102SV","DB0024,W2268",Word,1,R/W,1000,,,,,,,,,,"Stop ventil åndefilter til mixer  setpun",
